transaction_id,hour,amount,hist_avg_amount,amount_ratio,account_age_days,n_tx_last_24h,distance_from_home_km,is_foreign,merchant_category,is_fraud
T719422,13,22.26,19.91,1.12,2648,1,5.9,0,atm,0
T719423,7,23.3,20.98,1.11,1083,5,3.9,0,travel,0
T719424,18,9.15,69.69,0.13,1663,2,4.6,0,atm,0
T719425,10,14.21,56.45,0.25,1148,5,0.7,0,grocery,0
T719426,17,25.4,44.57,0.57,1559,3,6.7,0,travel,0
T719427,19,34.05,27.25,1.25,2767,7,10.7,0,grocery,0
T719428,15,10.13,43.86,0.23,602,4,0.3,0,online,0
T719429,23,120.91,82.04,1.47,1555,4,10.5,0,online,0
T719430,12,58.0,25.38,2.29,1395,2,22.4,0,fuel,0
T719431,20,11.33,24.58,0.46,1130,5,3.5,0,grocery,0
T719432,20,598.23,24.46,24.46,2588,3,2.0,0,fuel,0
T719433,15,58.98,13.48,4.38,2926,2,5.2,0,online,0
T719434,7,15.08,27.41,0.55,2083,2,13.2,0,grocery,0
T719435,1,17.76,97.46,0.18,2539,4,6.4,0,fuel,0
T719436,10,4.8,41.97,0.11,2719,1,2.6,0,grocery,0
T719437,6,8.55,23.93,0.36,2539,6,21.3,1,online,0
T719438,15,156.57,29.5,5.31,2806,3,5.1,0,online,0
T719439,11,14.51,24.51,0.59,618,1,3.8,0,travel,0
T719440,21,106.36,24.5,4.34,2329,4,9.7,0,online,0
T719441,9,79.65,15.89,5.01,1204,1,10.2,0,grocery,0
T719442,0,37.56,24.41,1.54,1313,4,21.3,0,grocery,0
T719443,6,67.07,21.12,3.18,348,7,0.1,0,grocery,0
T719444,3,29.36,71.75,0.41,1850,2,3.2,1,restaurant,1
T719445,18,15.11,54.59,0.28,1873,1,1.2,1,grocery,0
T719446,4,37.64,22.18,1.7,2434,5,0.5,0,electronics,0
T719447,10,26.14,20.01,1.31,1399,2,1.3,0,restaurant,0
T719448,8,54.21,25.86,2.1,1250,1,6.7,0,atm,0
T719449,19,13.02,36.72,0.35,2243,2,0.6,0,grocery,0
T719450,10,31.21,24.3,1.28,2469,3,16.5,1,restaurant,0
T719451,14,11.62,40.25,0.29,366,4,14.0,0,grocery,0
T719452,15,54.93,26.66,2.06,2034,2,1.4,0,grocery,0
T719453,16,183.46,37.69,4.87,1915,2,11.5,0,grocery,0
T719454,14,28.13,84.2,0.33,1609,5,5.0,0,grocery,0
T719455,21,10.07,12.91,0.78,1097,3,2.1,0,online,0
T719456,2,26.3,34.77,0.76,2003,2,2.7,0,grocery,0
T719457,22,19.15,29.71,0.64,903,2,10.2,0,restaurant,0
T719458,13,19.42,20.1,0.97,2302,3,5.8,0,electronics,0
T719459,22,15.1,30.22,0.5,1802,6,1.9,0,atm,0
T719460,13,75.82,46.74,1.62,2417,1,7.2,0,electronics,0
T719461,9,37.63,28.36,1.33,2461,5,17.2,0,grocery,0
T719462,4,30.29,32.97,0.92,651,1,20.6,0,fuel,0
T719463,20,48.02,20.94,2.29,632,3,5.5,0,electronics,0
T719464,18,109.8,25.91,4.24,2932,2,24.5,0,travel,0
T719465,4,66.33,52.29,1.27,1140,2,12.8,0,electronics,0
T719466,9,81.33,29.52,2.76,2605,1,8.0,0,atm,0
T719467,14,214.06,20.91,10.24,245,4,2.2,0,online,0
T719468,7,75.83,15.69,4.83,2339,5,4.7,0,restaurant,0
T719469,20,5.73,30.83,0.19,2421,4,3.7,0,atm,0
T719470,19,31.81,22.4,1.42,1106,0,0.5,0,online,0
T719471,5,168.58,76.49,2.2,772,3,19.6,1,electronics,0
T719472,3,115.71,18.52,6.25,832,4,7.8,0,fuel,0
T719473,2,2.1,30.24,0.07,1193,2,2.5,0,restaurant,0
T719474,6,13.63,29.64,0.46,2707,5,7.2,0,restaurant,0
T719475,6,13.27,25.64,0.52,1813,6,1.4,0,restaurant,0
T719476,8,4.16,31.31,0.13,260,2,1.7,0,restaurant,0
T719477,20,16.09,25.75,0.62,2794,2,10.3,0,grocery,0
T719478,18,284.03,14.85,19.13,2030,1,26.7,0,grocery,0
T719479,12,12.52,19.16,0.65,1463,3,15.3,0,fuel,0
T719480,13,78.62,32.91,2.39,2591,2,17.8,0,online,0
T719481,10,63.69,59.43,1.07,1145,2,8.4,0,grocery,0
T719482,6,15.07,23.04,0.65,1601,3,8.0,0,online,0
T719483,17,64.35,16.74,3.84,660,4,7.3,0,restaurant,0
T719484,0,212.8,19.9,10.69,242,3,5.4,0,online,0
T719485,6,16.81,24.51,0.69,703,2,0.7,0,electronics,0
T719486,18,29.26,26.39,1.11,2136,7,3.3,0,grocery,0
T719487,8,57.26,27.5,2.08,2582,6,7.9,0,grocery,0
T719488,5,7.35,13.66,0.54,843,4,4.4,0,atm,0
T719489,7,60.55,58.27,1.04,2154,0,5.0,0,grocery,0
T719490,12,32.14,39.6,0.81,490,3,14.8,0,online,0
T719491,7,124.96,69.89,1.79,1901,1,4.5,0,restaurant,0
T719492,19,54.02,18.13,2.98,1652,1,1.3,0,restaurant,0
T719493,18,22.03,16.48,1.34,2612,1,1.7,0,online,0
T719494,4,28.33,42.8,0.66,2174,2,2.0,0,restaurant,0
T719495,4,14.83,50.09,0.3,1490,2,3.8,0,online,0
T719496,10,37.78,31.44,1.2,2022,1,8.7,0,online,0
T719497,19,116.13,9.03,12.86,1958,2,0.3,0,online,0
T719498,3,17.36,29.25,0.59,675,4,3.3,0,restaurant,0
T719499,22,40.5,52.02,0.78,2023,2,6.6,0,travel,0
T719500,2,46.58,32.74,1.42,467,2,0.7,0,restaurant,0
T719501,20,15.46,31.14,0.5,608,2,23.4,0,fuel,0
T719502,16,48.39,40.99,1.18,115,4,1.5,0,electronics,0
T719503,3,28.44,33.41,0.85,177,7,6.4,0,grocery,0
T719504,15,22.22,26.15,0.85,1838,2,13.0,0,fuel,0
T719505,22,5.7,19.11,0.3,20,4,1.4,0,online,0
T719506,3,192.64,25.0,7.71,2015,3,29.8,0,atm,0
T719507,3,16.58,42.11,0.39,1657,2,7.0,0,grocery,0
T719508,21,41.8,29.35,1.42,1152,4,6.3,0,electronics,0
T719509,22,85.19,59.79,1.42,719,2,38.3,0,restaurant,0
T719510,4,406.16,24.39,16.65,1160,3,7.9,0,restaurant,0
T719511,15,19.57,27.42,0.71,675,1,7.4,0,grocery,0
T719512,17,69.53,34.75,2.0,2018,1,0.7,0,restaurant,0
T719513,7,6.55,51.31,0.13,2693,2,1.6,0,fuel,0
T719514,17,7.82,20.88,0.37,2576,3,5.5,0,online,0
T719515,11,16.26,14.69,1.11,897,4,16.2,1,online,0
T719516,3,56.47,48.64,1.16,1093,3,9.5,0,grocery,0
T719517,11,36.87,42.17,0.87,788,2,5.5,0,fuel,0
T719518,14,60.15,213.38,0.28,573,2,2.0,0,atm,0
T719519,14,15.14,18.02,0.84,454,4,0.7,0,electronics,0
T719520,11,6.23,49.19,0.13,2361,5,18.4,0,grocery,0
T719521,1,24.48,40.98,0.6,2322,4,8.3,0,restaurant,0
T719522,1,17.92,54.68,0.33,2101,4,14.2,0,electronics,0
T719523,21,34.49,21.95,1.57,2007,3,2.9,0,electronics,0
T719524,18,82.6,39.93,2.07,1443,1,6.4,0,online,0
T719525,3,42.79,9.79,4.37,30,6,16.2,0,restaurant,1
T719526,22,45.51,12.98,3.51,488,2,0.6,0,electronics,0
T719527,7,50.04,51.62,0.97,1404,7,1.9,0,restaurant,0
T719528,19,26.75,38.03,0.7,2006,4,0.1,1,online,0
T719529,15,15.5,70.07,0.22,2820,0,0.1,0,electronics,0
T719530,9,23.67,35.53,0.67,2902,4,11.0,0,restaurant,0
T719531,21,126.59,21.45,5.9,1380,3,0.5,0,grocery,0
T719532,7,155.81,35.52,4.39,2336,3,0.3,0,fuel,0
T719533,12,31.63,22.93,1.38,1442,3,1.5,0,grocery,0
T719534,9,71.57,16.02,4.47,2902,1,2.7,0,online,0
T719535,8,6.54,47.47,0.14,145,0,11.4,0,grocery,0
T719536,21,111.26,101.04,1.1,1285,5,2.3,0,fuel,0
T719537,16,192.61,46.88,4.11,170,3,2.5,0,fuel,0
T719538,23,35.02,38.55,0.91,1981,2,0.1,1,restaurant,0
T719539,13,8.16,16.35,0.5,1438,2,6.0,1,travel,0
T719540,20,39.34,42.87,0.92,979,3,0.2,0,grocery,0
T719541,9,83.49,24.02,3.48,1482,6,37.5,0,online,0
T719542,19,11.83,14.47,0.82,888,4,4.4,0,grocery,0
T719543,4,55.34,31.17,1.78,1757,2,4.1,0,restaurant,0
T719544,15,10.45,33.04,0.32,1080,5,35.2,0,electronics,0
T719545,20,21.66,31.05,0.7,1750,2,1.5,0,restaurant,0
T719546,6,52.05,40.21,1.29,2693,2,5.8,0,restaurant,0
T719547,19,128.51,23.08,5.57,2091,4,5.5,0,grocery,0
T719548,21,22.5,65.79,0.34,222,1,4.2,0,restaurant,0
T719549,21,22.39,22.76,0.98,844,7,0.6,0,electronics,0
T719550,20,12.61,14.38,0.88,34,2,8.1,1,electronics,0
T719551,19,198.71,48.47,4.1,2089,3,9.0,1,fuel,1
T719552,16,56.99,19.49,2.92,1939,2,1.2,0,online,0
T719553,8,72.09,37.15,1.94,1816,0,6.6,0,grocery,0
T719554,6,12.81,19.02,0.67,1019,4,6.8,0,grocery,0
T719555,9,76.79,30.33,2.53,544,4,1.5,0,atm,1
T719556,3,6.88,21.37,0.32,609,3,1.6,0,grocery,0
T719557,12,45.27,25.28,1.79,2458,4,6.9,0,restaurant,0
T719558,1,15.69,51.41,0.31,1146,3,2.8,0,electronics,0
T719559,0,27.21,16.35,1.66,2070,3,3.9,0,online,0
T719560,23,18.25,19.68,0.93,152,1,4.3,0,electronics,1
T719561,15,31.76,21.58,1.47,330,2,4.0,0,electronics,0
T719562,18,14.54,22.53,0.65,1231,6,4.6,0,restaurant,0
T719563,2,27.32,67.4,0.41,16,2,4.4,0,grocery,0
T719564,10,10.96,55.33,0.2,160,2,6.8,0,grocery,0
T719565,10,71.0,28.84,2.46,1490,4,1.7,0,grocery,0
T719566,6,11.81,30.64,0.39,466,5,4.0,0,grocery,0
T719567,9,213.41,16.07,13.28,959,5,9.3,0,fuel,0
T719568,5,15.76,12.17,1.29,2817,2,18.0,0,online,0
T719569,1,190.96,16.38,11.66,2945,5,5.3,0,atm,0
T719570,10,4.37,34.86,0.13,352,2,18.7,0,restaurant,0
T719571,11,57.42,50.5,1.14,2425,4,1.9,0,grocery,0
T719572,22,61.93,29.43,2.1,2714,3,1.1,0,grocery,0
T719573,5,15.3,23.77,0.64,440,0,3.6,0,travel,0
T719574,14,10.1,34.89,0.29,2998,4,26.7,0,electronics,0
T719575,23,22.21,35.93,0.62,2578,5,3.1,0,atm,0
T719576,21,12.56,9.95,1.26,649,1,7.2,0,restaurant,0
T719577,18,33.32,22.02,1.51,1098,4,12.4,0,atm,0
T719578,23,55.57,26.34,2.11,50,1,0.9,0,electronics,0
T719579,4,24.12,26.05,0.93,2291,3,3.9,0,electronics,0
T719580,5,23.39,34.81,0.67,1100,4,4.5,0,grocery,0
T719581,12,69.13,28.17,2.45,679,3,14.5,0,grocery,0
T719582,19,38.6,14.32,2.7,1159,3,4.4,0,grocery,0
T719583,16,25.33,58.34,0.43,940,0,11.3,0,electronics,0
T719584,2,7.72,30.97,0.25,2044,2,3.5,0,online,0
T719585,17,341.09,9.84,34.66,2270,4,1.8,0,fuel,1
T719586,7,163.0,24.64,6.62,2009,7,9.4,0,fuel,0
T719587,19,36.81,24.65,1.49,2078,5,4.3,1,online,0
T719588,5,71.93,48.06,1.5,2464,7,1.5,0,online,1
T719589,0,24.02,17.22,1.39,1407,2,10.5,1,grocery,0
T719590,19,14.81,30.17,0.49,1040,5,9.7,0,grocery,0
T719591,8,33.95,92.96,0.37,2901,1,7.4,0,atm,0
T719592,8,139.76,13.46,10.38,2584,6,1.4,0,atm,0
T719593,23,8.3,46.14,0.18,1688,1,12.5,0,restaurant,0
T719594,5,10.63,28.36,0.37,2179,3,11.8,0,restaurant,0
T719595,16,138.68,13.73,10.1,1928,4,0.2,0,restaurant,0
T719596,20,42.11,39.62,1.06,872,2,3.6,0,restaurant,0
T719597,12,12.76,26.42,0.48,1504,4,6.2,0,restaurant,0
T719598,0,47.03,18.26,2.58,2735,1,9.1,0,grocery,0
T719599,8,3.9,36.02,0.11,2173,5,3.1,0,restaurant,0
T719600,11,96.71,81.45,1.19,2688,3,1.1,0,fuel,0
T719601,13,71.96,18.67,3.85,2794,1,6.9,0,online,0
T719602,22,13.23,47.58,0.28,17,2,9.7,0,online,0
T719603,17,42.48,36.39,1.17,1483,5,7.4,0,travel,0
T719604,7,24.05,20.58,1.17,1414,3,5.0,0,atm,0
T719605,10,74.0,89.95,0.82,1448,5,3.5,0,online,0
T719606,13,16.62,32.3,0.51,1428,4,2.3,0,restaurant,0
T719607,21,20.06,17.48,1.15,705,2,0.5,0,online,0
T719608,12,14.69,35.04,0.42,312,4,5.6,0,grocery,0
T719609,18,7.33,17.33,0.42,2335,2,10.3,0,grocery,0
T719610,5,20.64,48.86,0.42,2627,2,0.6,0,grocery,0
T719611,20,46.76,24.79,1.89,733,8,7.8,0,grocery,0
T719612,21,27.21,51.6,0.53,1276,7,9.9,0,fuel,0
T719613,3,20.3,21.4,0.95,2969,2,6.4,0,electronics,0
T719614,15,10.8,19.84,0.54,1081,5,5.2,0,electronics,0
T719615,17,21.27,10.06,2.11,758,3,1.5,0,fuel,0
T719616,18,4.43,31.06,0.14,1687,2,6.4,0,electronics,0
T719617,5,155.55,19.74,7.88,1616,4,1.3,0,grocery,0
T719618,23,7.28,25.25,0.29,2751,4,0.5,0,online,0
T719619,21,18.75,25.84,0.73,1552,4,14.3,0,restaurant,0
T719620,0,13.12,29.37,0.45,1579,5,36.2,0,atm,0
T719621,2,19.84,53.7,0.37,1276,2,9.5,0,grocery,0
T719622,4,1.48,29.6,0.05,502,3,0.1,0,atm,0
T719623,1,3.48,100.11,0.03,2903,2,6.4,0,online,0
T719624,3,54.14,18.01,3.01,1114,1,12.4,0,online,0
T719625,17,28.99,55.09,0.53,333,6,12.0,0,grocery,0
T719626,5,14.53,22.59,0.64,2691,3,4.7,0,grocery,0
T719627,23,135.58,19.28,7.03,1524,3,4.9,1,grocery,1
T719628,2,85.7,28.67,2.99,1401,2,5.3,0,online,0
T719629,1,9.74,27.64,0.35,1024,3,9.4,0,travel,0
T719630,9,39.39,18.19,2.17,639,4,2.2,0,online,0
T719631,9,43.57,15.2,2.87,2406,1,13.9,0,restaurant,0
T719632,20,23.51,31.9,0.74,165,4,4.8,0,grocery,0
T719633,14,35.07,22.37,1.57,2646,2,3.7,0,fuel,0
T719634,23,331.67,45.47,7.29,2656,2,3.0,0,grocery,1
T719635,12,69.38,40.8,1.7,2202,3,10.6,0,restaurant,0
T719636,9,35.43,15.84,2.24,134,5,4.1,0,atm,0
T719637,14,335.24,11.98,27.98,971,2,9.9,0,atm,0
T719638,5,38.92,16.67,2.33,695,2,6.8,0,grocery,0
T719639,23,18.9,30.76,0.61,2217,4,18.8,0,grocery,0
T719640,3,16.37,11.36,1.44,988,1,4.7,1,restaurant,1
T719641,22,30.32,30.82,0.98,1404,1,16.6,0,online,0
T719642,9,7.18,35.64,0.2,2148,2,0.6,0,online,0
T719643,10,58.05,45.89,1.26,1655,1,1.2,0,grocery,0
T719644,11,24.88,19.98,1.25,2196,1,9.1,0,grocery,0
T719645,4,18.25,21.75,0.84,614,5,37.4,0,grocery,0
T719646,5,57.35,35.15,1.63,2355,4,3.9,0,electronics,0
T719647,17,11.68,42.32,0.28,1941,4,12.5,0,atm,0
T719648,8,5.64,115.04,0.05,2145,6,5.0,0,grocery,0
T719649,14,18.89,18.4,1.03,2737,3,3.8,0,fuel,0
T719650,9,15.61,32.2,0.48,389,6,10.8,0,online,0
T719651,12,44.75,25.98,1.72,2519,4,8.4,0,travel,0
T719652,6,12.76,23.56,0.54,2825,1,7.5,1,fuel,0
T719653,16,20.02,62.16,0.32,2936,2,1.6,0,electronics,0
T719654,1,27.17,70.37,0.39,1160,3,14.5,0,electronics,1
T719655,1,198.67,34.14,5.82,2752,1,0.1,0,online,0
T719656,9,49.1,47.78,1.03,2468,7,15.2,0,grocery,0
T719657,23,68.78,35.48,1.94,41,2,5.7,0,grocery,0
T719658,8,62.46,43.91,1.42,37,3,14.5,0,grocery,0
T719659,23,72.65,40.95,1.77,1731,1,14.1,0,fuel,0
T719660,13,20.83,38.35,0.54,2602,3,2.2,0,restaurant,0
T719661,5,4.79,55.26,0.09,216,3,4.9,0,grocery,0
T719662,14,12.92,13.6,0.95,1831,2,5.2,0,grocery,0
T719663,12,89.23,25.17,3.55,370,2,29.1,0,grocery,0
T719664,4,8.1,18.15,0.45,1943,5,6.8,0,restaurant,0
T719665,2,103.62,46.8,2.21,1548,8,19.9,0,electronics,1
T719666,23,23.98,36.65,0.65,1738,4,4.0,0,grocery,0
T719667,8,19.37,20.83,0.93,195,5,3.9,0,travel,0
T719668,14,12.46,38.47,0.32,2542,2,6.6,0,grocery,0
T719669,14,26.52,71.73,0.37,300,2,3.2,0,online,0
T719670,2,26.13,24.89,1.05,2492,1,1.6,0,travel,0
T719671,3,10.82,76.09,0.14,1474,6,8.0,0,restaurant,0
T719672,17,82.12,62.57,1.31,1166,3,3.4,0,atm,0
T719673,1,173.03,50.04,3.46,2435,2,12.8,0,online,0
T719674,15,76.49,30.2,2.53,1225,7,5.2,0,online,0
T719675,12,11.97,17.08,0.7,2153,5,2.7,0,grocery,0
T719676,22,18.16,14.12,1.29,1852,6,7.3,0,grocery,0
T719677,8,41.83,18.67,2.24,2368,1,3.8,0,fuel,0
T719678,21,4.1,31.56,0.13,2624,2,3.3,0,grocery,0
T719679,7,32.85,12.7,2.59,646,4,14.7,0,restaurant,0
T719680,22,36.02,20.07,1.79,2040,4,5.2,0,restaurant,0
T719681,20,99.05,17.21,5.76,1361,2,0.4,1,fuel,1
T719682,0,1.83,33.15,0.06,2895,8,2.8,0,fuel,0
T719683,8,66.43,54.96,1.21,1284,1,0.6,0,restaurant,0
T719684,12,227.85,16.77,13.59,2809,0,2.7,0,grocery,0
T719685,8,61.42,23.67,2.59,384,0,11.0,0,grocery,0
T719686,5,28.28,27.22,1.04,455,1,12.8,0,grocery,0
T719687,13,9.12,36.1,0.25,1811,7,3.8,0,atm,0
T719688,20,30.36,40.6,0.75,658,2,6.7,0,online,0
T719689,19,21.0,37.2,0.56,1880,3,3.5,0,electronics,0
T719690,13,17.3,27.6,0.63,2473,3,0.5,0,grocery,0
T719691,21,19.82,30.81,0.64,1924,1,14.9,0,online,0
T719692,5,56.49,39.91,1.42,792,6,1.0,0,online,0
T719693,18,36.42,22.61,1.61,614,0,1.6,0,fuel,0
T719694,16,22.01,40.21,0.55,875,2,4.5,0,atm,0
T719695,11,73.52,72.69,1.01,2377,5,12.2,0,grocery,0
T719696,9,7.34,26.15,0.28,828,3,5.9,0,restaurant,0
T719697,0,9.46,59.11,0.16,2486,2,3.9,0,atm,0
T719698,1,65.06,24.93,2.61,2714,6,0.6,0,online,0
T719699,21,35.26,52.98,0.67,2444,4,4.0,0,restaurant,0
T719700,16,37.76,25.18,1.5,1022,1,0.1,0,fuel,0
T719701,9,8.9,34.48,0.26,2840,5,2.8,0,online,0
T719702,10,18.5,26.21,0.71,1781,5,0.4,1,electronics,0
T719703,15,4.84,35.31,0.14,2368,5,9.7,0,fuel,0
T719704,17,78.86,40.62,1.94,612,3,13.4,0,travel,0
T719705,1,18.53,72.46,0.26,2986,4,41.4,0,online,0
T719706,8,93.95,25.89,3.63,1149,4,8.7,1,travel,1
T719707,7,16.32,83.25,0.2,1683,6,0.4,0,online,0
T719708,21,12.16,22.34,0.54,1637,3,11.4,0,restaurant,0
T719709,23,16.3,22.79,0.72,1962,0,11.8,0,online,0
T719710,14,13.6,24.13,0.56,2172,2,0.7,0,online,0
T719711,15,21.77,37.26,0.58,1265,1,18.0,0,online,0
T719712,16,15.4,16.76,0.92,199,2,12.2,0,grocery,0
T719713,9,214.96,48.79,4.41,1466,3,3.1,0,restaurant,0
T719714,23,23.15,63.8,0.36,65,1,10.3,0,restaurant,0
T719715,21,20.32,52.45,0.39,1455,1,0.9,0,restaurant,0
T719716,15,25.59,26.32,0.97,1518,1,8.7,0,restaurant,0
T719717,23,4.21,24.24,0.17,494,4,7.0,0,online,0
T719718,13,148.7,40.1,3.71,496,4,6.5,0,atm,0
T719719,18,16.19,64.75,0.25,1638,2,8.2,0,grocery,0
T719720,3,12.38,40.86,0.3,2519,1,2.3,0,atm,0
T719721,20,36.27,18.38,1.97,2052,3,2.0,0,fuel,0
T719722,13,40.19,35.85,1.12,1646,0,3.1,0,fuel,0
T719723,20,44.71,30.28,1.48,171,2,2.3,0,electronics,0
T719724,10,41.86,37.62,1.11,1504,3,16.5,0,grocery,0
T719725,9,57.39,29.03,1.98,468,4,1.5,0,restaurant,0
T719726,11,27.29,26.13,1.04,559,2,0.3,0,online,0
T719727,23,19.78,23.33,0.85,2916,3,15.2,0,atm,0
T719728,23,27.62,45.77,0.6,1675,3,10.0,0,restaurant,0
T719729,18,30.35,52.0,0.58,492,5,7.1,0,fuel,0
T719730,9,52.49,30.78,1.71,1780,2,26.7,0,restaurant,0
T719731,23,36.05,17.64,2.04,891,1,2.4,0,restaurant,0
T719732,10,71.57,32.43,2.21,1642,3,2.2,0,grocery,0
T719733,23,8.46,11.75,0.72,2740,1,15.2,0,fuel,0
T719734,1,4.55,26.41,0.17,1927,10,1.3,0,grocery,0
T719735,4,24.52,28.33,0.87,1118,1,7.5,0,online,0
T719736,21,189.11,32.98,5.73,243,6,9.8,0,travel,0
T719737,16,21.32,50.93,0.42,659,1,2.0,0,grocery,0
T719738,14,48.73,59.75,0.82,2851,4,0.7,0,restaurant,0
T719739,2,23.48,26.03,0.9,760,6,5.3,0,travel,0
T719740,7,204.25,11.3,18.08,701,6,3.3,0,restaurant,0
T719741,14,34.37,42.03,0.82,310,3,1.1,0,grocery,0
T719742,13,24.1,16.1,1.5,258,1,1.1,0,atm,0
T719743,20,26.49,33.43,0.79,2143,1,7.9,0,atm,0
T719744,18,22.88,47.0,0.49,483,1,0.1,0,online,0
T719745,13,89.79,34.25,2.62,2440,5,6.6,0,online,0
T719746,16,65.91,20.85,3.16,981,4,0.4,0,grocery,0
T719747,1,3.42,26.98,0.13,199,1,2.5,1,fuel,0
T719748,17,11.39,42.0,0.27,1131,3,3.1,0,grocery,0
T719749,9,64.89,24.9,2.61,2765,3,6.5,0,online,0
T719750,22,15.5,14.7,1.05,2056,3,0.3,0,restaurant,0
T719751,23,5.93,16.32,0.36,1366,4,12.8,0,grocery,0
T719752,8,16.19,36.3,0.45,787,4,3.5,0,travel,0
T719753,4,209.04,27.46,7.61,131,5,13.0,0,travel,1
T719754,16,91.37,50.88,1.8,786,3,0.3,0,grocery,0
T719755,9,15.72,50.21,0.31,1502,5,14.9,0,travel,0
T719756,19,197.65,31.47,6.28,60,3,14.5,0,restaurant,0
T719757,11,149.32,24.87,6.0,148,3,5.7,0,fuel,0
T719758,4,170.92,58.01,2.95,2714,0,0.9,0,grocery,0
T719759,9,18.67,40.33,0.46,2276,2,0.3,1,atm,0
T719760,22,3.6,27.46,0.13,446,2,13.2,0,online,0
T719761,0,2.9,44.32,0.07,567,0,8.9,1,restaurant,0
T719762,0,124.55,22.17,5.62,2953,1,4.1,0,online,0
T719763,19,38.43,28.91,1.33,938,1,16.9,0,electronics,0
T719764,11,43.31,27.63,1.57,1249,2,10.0,0,grocery,0
T719765,18,34.71,78.18,0.44,1513,4,3.8,0,travel,0
T719766,21,17.21,31.54,0.55,1561,3,13.1,0,atm,0
T719767,11,17.79,38.3,0.46,2566,2,2.6,0,restaurant,0
T719768,20,47.82,37.49,1.28,1449,8,15.7,0,atm,0
T719769,5,171.67,68.29,2.51,2647,1,10.8,1,online,0
T719770,20,61.48,33.8,1.82,954,3,6.1,0,restaurant,0
T719771,1,9.09,52.13,0.17,1387,6,15.7,0,online,0
T719772,10,11.07,34.27,0.32,2454,2,5.1,0,grocery,0
T719773,6,58.22,8.81,6.61,1280,3,8.7,1,electronics,1
T719774,1,36.36,28.74,1.27,649,2,0.2,0,atm,0
T719775,3,21.51,11.94,1.8,1677,2,6.0,0,grocery,0
T719776,5,46.89,61.53,0.76,2539,3,6.4,0,fuel,0
T719777,16,40.55,84.32,0.48,2384,2,4.3,0,atm,0
T719778,12,321.29,77.71,4.13,2452,2,12.9,0,online,0
T719779,6,44.07,26.78,1.65,2169,3,5.4,0,grocery,0
T719780,22,38.38,40.77,0.94,1683,2,2.7,0,grocery,0
T719781,22,84.15,54.79,1.54,2226,6,1.1,0,online,0
T719782,11,31.34,44.28,0.71,2699,5,26.3,0,grocery,0
T719783,3,174.6,15.25,11.45,293,5,6.2,1,fuel,1
T719784,2,47.8,30.15,1.59,1041,3,1.8,0,online,0
T719785,12,30.92,44.65,0.69,310,3,1.0,0,fuel,0
T719786,14,18.51,25.39,0.73,1402,3,0.6,0,restaurant,0
T719787,9,15.75,11.18,1.41,2229,3,9.0,0,online,0
T719788,16,62.6,18.67,3.35,2002,3,1.7,1,online,1
T719789,11,53.32,24.85,2.15,1799,2,0.1,0,electronics,0
T719790,17,48.89,27.77,1.76,599,4,1.6,1,restaurant,0
T719791,17,72.68,29.15,2.49,766,1,10.8,0,atm,0
T719792,21,33.47,43.95,0.76,2484,4,1.9,0,online,0
T719793,14,25.17,11.16,2.26,2169,3,1.3,0,atm,0
T719794,18,42.61,24.52,1.74,2175,4,10.0,0,fuel,0
T719795,18,30.48,24.74,1.23,416,5,11.2,0,atm,0
T719796,9,34.13,40.28,0.85,961,2,13.8,0,electronics,0
T719797,19,9.78,27.81,0.35,1045,5,8.8,1,restaurant,0
T719798,9,90.29,16.73,5.4,737,2,9.9,0,grocery,0
T719799,1,30.5,26.55,1.15,1100,2,2.3,0,travel,0
T719800,22,7.76,21.96,0.35,687,2,11.3,0,restaurant,0
T719801,9,62.68,25.36,2.47,2867,4,2.2,0,online,0
T719802,3,133.02,13.86,9.6,2448,4,12.8,0,online,0
T719803,10,86.98,34.97,2.49,1436,3,27.1,1,online,0
T719804,17,52.57,31.12,1.69,2842,1,9.3,1,atm,0
T719805,21,13.42,30.2,0.44,2008,6,0.3,1,travel,1
T719806,9,27.97,50.47,0.55,1928,4,2.7,0,grocery,0
T719807,2,45.04,18.92,2.38,860,2,11.2,1,grocery,0
T719808,3,66.72,26.14,2.55,2977,6,1.8,0,grocery,0
T719809,2,106.0,28.58,3.71,2358,4,1.1,0,electronics,0
T719810,14,4.36,52.73,0.08,2501,2,1.5,0,grocery,0
T719811,16,11.03,51.38,0.21,542,3,0.7,1,grocery,0
T719812,16,13.79,36.73,0.38,276,6,3.2,0,grocery,0
T719813,0,8.18,25.05,0.33,2073,1,7.7,0,electronics,0
T719814,14,15.88,100.23,0.16,253,1,5.3,0,electronics,0
T719815,15,16.52,20.83,0.79,2485,1,2.8,0,restaurant,0
T719816,2,44.15,35.1,1.26,661,2,7.4,1,travel,0
T719817,19,56.4,23.14,2.44,2635,3,2.4,0,restaurant,0
T719818,6,7.17,34.71,0.21,1766,1,9.7,0,travel,0
T719819,17,90.45,59.42,1.52,869,4,33.0,0,grocery,0
T719820,11,179.49,19.17,9.36,586,3,1.3,0,grocery,0
T719821,18,119.34,24.2,4.93,1826,3,7.6,1,atm,0
T719822,1,214.05,27.61,7.75,2134,2,1.2,0,electronics,0
T719823,14,12.78,22.56,0.57,1691,6,3.8,0,fuel,0
T719824,12,15.84,41.94,0.38,2706,3,1.1,0,fuel,0
T719825,13,22.16,66.0,0.34,2391,2,6.2,0,online,0
T719826,19,24.07,29.7,0.81,1054,7,3.9,0,electronics,0
