applicant_id,credit_score,annual_income,loan_amount,loan_term_months,employment_length_yrs,debt_to_income,num_prior_defaults,home_ownership,loan_purpose,interest_rate,default
A55936,770,80500.0,30000,60,1.8,0.298,0,OWN,medical,6.53,0
A55937,751,16200.0,14100,36,4.2,0.485,0,RENT,credit_card,7.48,0
A55938,678,75100.0,67400,48,0.2,0.332,1,MORTGAGE,debt_consolidation,11.62,0
A55939,700,35000.0,20100,12,,0.599,0,OWN,debt_consolidation,10.39,0
A55940,692,50100.0,22700,48,1.5,0.575,0,RENT,home_improvement,9.21,0
A55941,700,40000.0,12400,36,0.7,0.675,0,RENT,medical,9.14,0
A55942,603,33200.0,5600,60,3.2,0.646,0,RENT,major_purchase,9.95,1
A55943,564,109500.0,11000,60,2.1,0.176,0,RENT,credit_card,12.91,0
A55944,738,49400.0,38200,60,2.2,0.777,1,RENT,home_improvement,7.2,0
A55945,850,40900.0,34500,12,2.6,0.452,1,MORTGAGE,small_business,6.93,0
A55946,597,95300.0,61200,12,,0.567,1,RENT,credit_card,12.07,0
A55947,757,100700.0,53300,24,10.3,0.256,0,MORTGAGE,debt_consolidation,10.57,0
A55948,664,18500.0,16100,24,10.6,0.309,0,RENT,major_purchase,11.11,0
A55949,636,30100.0,16100,48,7.2,0.783,0,RENT,credit_card,11.23,0
A55950,621,30600.0,3200,24,2.4,0.352,0,MORTGAGE,debt_consolidation,11.47,0
A55951,703,70400.0,9500,36,1.1,0.461,1,RENT,debt_consolidation,8.79,0
A55952,693,44300.0,20700,24,5.4,0.182,0,MORTGAGE,debt_consolidation,6.9,0
A55953,822,56400.0,40800,12,4.0,0.586,1,OWN,small_business,8.69,0
A55954,784,63600.0,48300,24,0.3,0.338,0,RENT,small_business,9.15,0
A55955,752,45600.0,10300,60,1.6,0.251,0,OWN,major_purchase,7.51,0
A55956,690,147400.0,19400,36,14.8,0.154,1,RENT,major_purchase,10.04,0
A55957,635,87600.0,49300,48,3.1,0.434,0,MORTGAGE,medical,11.03,0
A55958,742,60700.0,31000,48,3.6,0.429,0,MORTGAGE,medical,4.98,0
A55959,671,21700.0,8200,36,2.5,0.427,0,MORTGAGE,home_improvement,10.17,0
A55960,707,32100.0,27800,36,2.2,0.736,0,RENT,debt_consolidation,8.06,0
A55961,641,60800.0,40200,36,13.9,0.618,0,MORTGAGE,small_business,10.81,0
A55962,686,87200.0,23400,24,2.4,0.444,0,OWN,major_purchase,9.61,0
A55963,827,54500.0,6500,60,3.1,0.279,0,MORTGAGE,credit_card,7.62,0
A55964,652,71300.0,56800,48,1.7,0.471,1,OWN,major_purchase,10.44,0
A55965,764,104300.0,13900,48,,0.346,0,MORTGAGE,credit_card,7.66,0
A55966,662,22800.0,7200,24,2.6,0.434,0,MORTGAGE,credit_card,10.14,0
A55967,630,64800.0,37200,12,11.6,0.516,1,RENT,small_business,9.76,0
A55968,764,69800.0,18100,24,2.1,0.34,1,MORTGAGE,small_business,7.05,1
A55969,693,52700.0,33600,36,11.1,0.313,1,RENT,small_business,10.07,0
A55970,649,51400.0,19000,48,0.4,0.169,1,RENT,home_improvement,9.25,0
A55971,673,105900.0,60600,36,2.1,0.548,0,RENT,major_purchase,11.96,1
A55972,688,43000.0,33100,60,3.4,0.715,0,MORTGAGE,home_improvement,8.77,1
A55973,631,55200.0,14600,48,7.8,0.323,0,RENT,debt_consolidation,8.57,0
A55974,739,36300.0,24900,24,0.9,0.696,1,MORTGAGE,home_improvement,10.1,0
A55975,676,95800.0,46100,24,20.3,0.569,1,RENT,debt_consolidation,8.55,0
A55976,649,39700.0,13700,36,5.8,0.431,1,MORTGAGE,medical,12.03,1
A55977,635,98600.0,81600,24,5.1,0.313,0,OWN,debt_consolidation,10.99,1
A55978,786,75100.0,63400,60,1.0,0.398,0,MORTGAGE,small_business,10.53,0
A55979,740,26800.0,14700,12,7.7,0.548,0,OWN,credit_card,7.64,0
A55980,579,,27100,48,6.3,0.364,0,OWN,small_business,10.19,0
A55981,664,73300.0,24400,36,4.9,0.439,0,MORTGAGE,home_improvement,11.81,0
A55982,670,85800.0,42900,48,1.4,0.442,0,MORTGAGE,small_business,9.29,1
A55983,805,137500.0,95700,12,4.0,0.595,0,RENT,debt_consolidation,7.32,0
A55984,601,90900.0,12800,12,3.5,0.15,0,RENT,major_purchase,9.25,1
A55985,688,84400.0,46700,36,1.5,0.518,0,MORTGAGE,small_business,10.46,0
A55986,760,38400.0,24800,60,2.4,0.781,1,RENT,major_purchase,10.7,0
A55987,589,44300.0,16600,24,6.6,0.225,0,MORTGAGE,credit_card,12.7,0
A55988,621,65500.0,28500,48,18.3,0.579,0,RENT,home_improvement,10.9,1
A55989,582,129500.0,102200,36,5.9,0.807,0,RENT,major_purchase,9.06,1
A55990,705,28600.0,18200,12,1.3,0.466,0,MORTGAGE,credit_card,9.23,0
A55991,657,167000.0,48200,36,3.9,0.522,0,RENT,debt_consolidation,11.37,0
A55992,790,46100.0,39100,48,4.1,0.766,0,MORTGAGE,major_purchase,7.72,0
A55993,713,29300.0,13800,36,13.1,0.565,0,RENT,credit_card,7.13,1
A55994,690,72100.0,16300,36,1.9,0.158,0,RENT,debt_consolidation,11.66,0
A55995,752,48700.0,15000,36,0.7,0.283,0,RENT,major_purchase,6.46,0
A55996,780,38300.0,7000,48,2.3,0.422,0,MORTGAGE,debt_consolidation,4.41,0
A55997,662,92800.0,73800,48,2.3,0.491,0,RENT,major_purchase,9.58,1
A55998,618,42700.0,18800,24,,0.364,1,MORTGAGE,debt_consolidation,11.7,0
A55999,553,54900.0,44100,24,4.0,0.651,0,RENT,major_purchase,13.06,1
A56000,664,31700.0,27000,36,11.9,0.49,0,RENT,debt_consolidation,10.85,0
A56001,650,88400.0,29800,36,10.1,0.182,0,RENT,medical,9.26,1
A56002,666,21200.0,16200,36,0.1,0.295,0,OWN,debt_consolidation,10.8,0
A56003,722,104500.0,25900,24,,0.316,1,OWN,small_business,6.51,0
A56004,677,28000.0,19100,48,14.3,0.368,0,RENT,debt_consolidation,9.63,0
A56005,821,50300.0,10800,36,3.4,0.691,0,RENT,medical,5.2,0
A56006,638,48800.0,42000,36,3.5,0.792,0,RENT,home_improvement,12.84,0
A56007,709,80200.0,71600,48,11.5,0.901,0,OWN,small_business,10.01,0
A56008,712,137300.0,83800,24,7.5,0.491,0,RENT,debt_consolidation,9.05,0
A56009,685,87500.0,19500,36,6.9,0.394,1,MORTGAGE,credit_card,9.54,0
A56010,717,53100.0,21000,24,28.2,0.257,2,MORTGAGE,home_improvement,9.23,0
A56011,744,29000.0,3500,24,8.4,0.442,0,MORTGAGE,credit_card,8.19,0
A56012,676,93600.0,53500,60,0.5,0.416,0,MORTGAGE,debt_consolidation,9.51,0
A56013,646,34900.0,22000,24,1.7,0.536,0,RENT,debt_consolidation,9.29,0
A56014,735,52300.0,28300,36,1.5,0.591,0,RENT,home_improvement,7.63,0
A56015,710,33900.0,19300,48,8.1,0.358,0,MORTGAGE,debt_consolidation,7.03,0
A56016,632,88600.0,51400,36,1.4,0.272,0,RENT,home_improvement,14.09,1
A56017,703,78100.0,14300,36,5.4,0.257,1,MORTGAGE,home_improvement,11.74,0
A56018,641,28200.0,13300,24,0.3,0.194,0,MORTGAGE,small_business,12.85,0
A56019,644,50300.0,34200,36,,0.284,0,RENT,small_business,9.95,0
A56020,643,50000.0,34700,36,4.7,0.705,0,RENT,credit_card,11.28,1
A56021,621,100400.0,85500,36,,0.379,1,RENT,credit_card,8.62,0
A56022,615,51000.0,34300,48,2.3,0.47,0,RENT,home_improvement,9.45,1
A56023,618,60400.0,30400,48,5.5,0.428,0,MORTGAGE,home_improvement,13.28,0
A56024,772,111000.0,70300,12,1.2,0.644,0,RENT,credit_card,5.43,0
A56025,727,91000.0,44700,48,8.7,0.764,0,OWN,major_purchase,7.3,0
A56026,580,28400.0,7000,48,0.4,0.311,0,RENT,credit_card,13.87,1
A56027,701,142300.0,20100,12,9.5,0.123,0,MORTGAGE,home_improvement,9.73,0
A56028,651,38900.0,18200,36,9.1,0.328,1,RENT,debt_consolidation,10.22,0
A56029,597,32700.0,19900,36,8.6,0.521,0,RENT,credit_card,11.86,1
A56030,733,55700.0,10800,36,3.2,0.433,0,RENT,debt_consolidation,6.61,0
A56031,741,75700.0,47900,24,4.6,0.567,1,RENT,small_business,8.44,0
A56032,612,45400.0,40700,36,3.5,0.702,0,MORTGAGE,major_purchase,8.36,1
A56033,693,86000.0,52000,36,8.9,0.608,0,MORTGAGE,medical,9.13,0
A56034,694,58900.0,21000,24,7.8,0.232,0,RENT,home_improvement,10.42,0
A56035,671,72800.0,50200,60,12.4,0.576,0,MORTGAGE,debt_consolidation,8.6,0
A56036,630,137800.0,43100,48,27.7,0.247,1,MORTGAGE,debt_consolidation,9.47,0
A56037,587,54000.0,29800,36,7.3,0.656,0,RENT,debt_consolidation,12.53,0
A56038,601,72200.0,8200,36,7.4,0.203,0,RENT,medical,8.19,0
A56039,573,115400.0,46500,48,1.8,0.461,1,RENT,home_improvement,12.74,1
A56040,542,103500.0,81800,24,0.2,0.629,0,OWN,debt_consolidation,11.8,1
A56041,597,106700.0,76300,24,10.9,0.374,0,RENT,debt_consolidation,11.51,1
A56042,575,56900.0,12400,36,2.9,0.135,0,RENT,home_improvement,12.2,1
A56043,555,65800.0,13000,60,7.4,0.288,0,OWN,debt_consolidation,9.35,0
A56044,688,41200.0,31800,36,13.9,0.451,0,MORTGAGE,medical,10.53,0
A56045,720,33300.0,7000,24,6.7,0.449,0,MORTGAGE,credit_card,9.11,0
A56046,684,71500.0,58100,36,3.2,0.299,0,MORTGAGE,home_improvement,9.76,0
A56047,511,27000.0,12700,36,2.1,0.649,0,MORTGAGE,major_purchase,14.28,1
A56048,637,80700.0,58500,48,6.0,0.411,0,MORTGAGE,credit_card,10.9,0
A56049,655,55600.0,17300,36,2.4,0.361,0,OWN,debt_consolidation,9.98,0
A56050,621,46300.0,29700,60,5.1,0.349,0,RENT,debt_consolidation,11.62,0
A56051,671,52400.0,44800,48,0.9,0.668,0,RENT,home_improvement,8.42,1
A56052,694,46800.0,35400,60,2.4,0.533,0,RENT,credit_card,10.11,0
A56053,538,72400.0,46100,48,4.8,0.765,0,RENT,credit_card,12.39,1
A56054,650,33600.0,20800,36,5.1,0.339,1,MORTGAGE,major_purchase,10.08,0
A56055,780,47300.0,11300,36,2.7,0.445,0,RENT,debt_consolidation,6.99,0
A56056,644,67600.0,54100,36,4.8,0.484,0,MORTGAGE,credit_card,11.27,1
A56057,788,70700.0,47100,48,2.1,0.74,0,MORTGAGE,major_purchase,7.45,0
A56058,677,23500.0,15600,60,0.8,0.616,1,RENT,small_business,12.42,1
A56059,674,110600.0,42700,36,3.2,0.387,0,MORTGAGE,credit_card,9.71,0
A56060,708,34700.0,7500,48,5.7,0.411,0,RENT,major_purchase,9.39,0
A56061,774,28100.0,12200,36,5.2,0.491,0,RENT,debt_consolidation,7.05,0
A56062,706,43000.0,25400,36,0.9,0.639,0,RENT,credit_card,7.58,0
A56063,584,47900.0,40300,48,1.7,0.345,0,MORTGAGE,debt_consolidation,10.03,1
A56064,508,40800.0,11500,24,4.3,0.337,0,OWN,major_purchase,13.85,1
A56065,662,81400.0,52400,48,7.1,0.696,0,RENT,medical,10.68,0
A56066,714,35100.0,19500,24,4.7,0.479,0,OWN,home_improvement,7.9,0
A56067,690,41100.0,29700,36,10.1,0.398,0,RENT,credit_card,10.38,0
A56068,683,46300.0,33000,60,8.4,0.432,0,RENT,major_purchase,12.51,0
A56069,632,31500.0,23000,24,10.2,0.774,0,MORTGAGE,major_purchase,11.59,0
A56070,597,42500.0,30500,60,4.5,0.4,1,OWN,medical,11.11,0
A56071,778,98700.0,54000,48,4.8,0.481,0,OWN,debt_consolidation,6.98,0
A56072,702,108400.0,62900,36,0.5,0.494,0,MORTGAGE,home_improvement,6.97,0
A56073,652,78000.0,53400,24,10.2,0.552,1,MORTGAGE,debt_consolidation,11.39,0
A56074,739,70500.0,61400,36,16.3,0.713,0,MORTGAGE,credit_card,6.99,0
A56075,720,36600.0,10000,36,4.2,0.16,0,MORTGAGE,debt_consolidation,10.17,0
A56076,735,51500.0,29600,36,3.7,0.573,0,OWN,home_improvement,8.48,0
A56077,670,120200.0,86400,36,9.5,0.319,1,RENT,major_purchase,12.11,0
A56078,737,58800.0,13800,60,3.0,0.519,0,RENT,medical,8.4,0
A56079,640,72500.0,16200,24,4.3,0.41,0,RENT,major_purchase,11.08,0
A56080,773,108500.0,42500,12,19.2,0.409,0,RENT,home_improvement,8.62,0
A56081,769,46300.0,20600,36,5.2,0.487,1,OWN,debt_consolidation,4.03,0
A56082,599,63800.0,54900,36,3.6,0.385,0,RENT,debt_consolidation,13.19,0
A56083,637,57700.0,14100,24,,0.235,0,MORTGAGE,credit_card,10.3,0
A56084,688,48300.0,13100,60,0.9,0.344,0,OWN,credit_card,9.8,0
A56085,626,23000.0,4800,24,4.5,0.184,1,MORTGAGE,home_improvement,9.63,0
A56086,641,15000.0,12600,48,7.3,0.679,0,RENT,small_business,11.36,1
A56087,641,33300.0,21700,36,4.2,0.688,0,RENT,small_business,10.52,0
A56088,786,70300.0,47100,24,3.3,0.776,0,MORTGAGE,home_improvement,9.5,0
A56089,639,18500.0,12200,60,18.6,0.338,0,RENT,small_business,10.61,0
A56090,664,89500.0,26100,24,2.1,0.289,0,OWN,major_purchase,12.07,0
A56091,650,91700.0,63100,36,5.8,0.723,0,RENT,credit_card,11.57,1
A56092,711,38400.0,29900,24,1.9,0.542,0,MORTGAGE,major_purchase,8.36,0
A56093,652,47000.0,12400,48,,0.677,0,MORTGAGE,major_purchase,10.93,0
A56094,508,27900.0,21200,36,1.5,0.492,0,MORTGAGE,major_purchase,11.89,1
A56095,694,90200.0,17000,36,1.6,0.444,0,MORTGAGE,debt_consolidation,10.43,0
A56096,647,40500.0,24300,60,0.9,0.35,0,MORTGAGE,small_business,11.01,1
A56097,850,32800.0,7700,60,1.0,0.546,0,MORTGAGE,medical,7.66,0
A56098,649,27300.0,13700,36,4.6,0.385,0,MORTGAGE,debt_consolidation,8.41,0
A56099,642,70200.0,31300,60,7.3,0.178,0,MORTGAGE,debt_consolidation,11.5,0
A56100,750,27300.0,11900,24,1.0,0.492,0,OWN,home_improvement,9.6,0
A56101,799,27300.0,19400,48,1.8,0.247,0,MORTGAGE,debt_consolidation,6.44,0
A56102,823,152900.0,130900,48,5.0,0.619,1,MORTGAGE,credit_card,8.77,0
A56103,608,53100.0,7300,36,2.2,0.073,0,MORTGAGE,debt_consolidation,10.24,0
A56104,650,153200.0,37700,24,0.9,0.642,0,MORTGAGE,major_purchase,11.97,0
A56105,720,64700.0,19200,12,0.7,0.133,1,MORTGAGE,home_improvement,7.63,0
A56106,735,42200.0,4300,60,2.0,0.211,0,MORTGAGE,credit_card,7.44,0
A56107,717,42000.0,30700,48,3.8,0.699,0,MORTGAGE,credit_card,8.32,1
A56108,632,79800.0,23800,36,9.9,0.187,0,RENT,home_improvement,10.79,0
A56109,673,84400.0,27400,12,3.2,0.259,0,MORTGAGE,credit_card,9.15,0
A56110,733,105500.0,87300,36,0.1,0.55,0,MORTGAGE,home_improvement,7.4,0
A56111,660,130300.0,33200,48,11.9,0.594,0,MORTGAGE,debt_consolidation,8.02,0
A56112,647,28500.0,18500,36,0.3,0.363,0,RENT,credit_card,7.1,0
A56113,688,65000.0,7700,36,5.3,0.352,0,RENT,credit_card,7.49,0
A56114,726,66000.0,34600,48,19.9,0.296,0,MORTGAGE,home_improvement,8.12,0
A56115,670,32700.0,21300,24,6.8,0.325,0,RENT,major_purchase,12.31,0
A56116,622,35700.0,17400,60,13.5,0.59,0,OWN,small_business,11.1,0
A56117,657,24500.0,5700,60,0.6,0.474,0,RENT,major_purchase,8.82,0
A56118,664,54300.0,35400,60,4.1,0.301,1,RENT,major_purchase,10.73,1
A56119,682,28800.0,23900,36,6.9,0.613,0,RENT,debt_consolidation,9.49,1
A56120,640,132600.0,111900,24,1.1,0.63,0,RENT,home_improvement,6.48,0
A56121,663,62100.0,15500,36,4.7,0.192,0,MORTGAGE,debt_consolidation,10.06,0
A56122,644,64700.0,16200,12,4.8,0.218,1,OWN,debt_consolidation,9.71,0
A56123,705,54400.0,16000,36,3.0,0.372,0,RENT,debt_consolidation,8.29,0
A56124,586,129500.0,71500,36,2.0,0.533,0,OWN,small_business,10.29,0
A56125,628,53200.0,38800,24,5.1,0.711,0,RENT,debt_consolidation,11.94,0
A56126,739,77700.0,48900,24,5.2,0.457,0,MORTGAGE,home_improvement,7.88,0
A56127,510,65400.0,18100,48,6.6,0.212,0,RENT,home_improvement,12.39,1
A56128,691,32700.0,17800,36,2.1,0.633,0,MORTGAGE,home_improvement,8.59,0
A56129,690,53200.0,31900,48,5.4,0.42,0,OWN,home_improvement,8.7,0
A56130,563,59400.0,9500,60,14.3,0.249,0,OWN,debt_consolidation,11.89,0
A56131,685,65200.0,25300,24,4.1,0.727,0,MORTGAGE,credit_card,9.45,1
A56132,519,82900.0,13200,36,1.4,0.31,0,RENT,credit_card,13.76,1
A56133,850,62300.0,34400,48,0.1,0.436,0,RENT,debt_consolidation,7.12,1
A56134,791,83300.0,16100,60,1.7,0.212,0,MORTGAGE,debt_consolidation,5.87,0
A56135,786,46200.0,12800,36,5.5,0.213,0,OWN,debt_consolidation,9.03,0
A56136,649,35400.0,6500,24,3.0,0.599,0,RENT,debt_consolidation,12.58,1
A56137,731,33400.0,26600,36,2.0,0.738,0,RENT,debt_consolidation,7.43,1
A56138,793,73400.0,21200,24,4.8,0.233,1,MORTGAGE,credit_card,7.47,0
A56139,722,106600.0,57200,48,4.0,0.714,0,RENT,debt_consolidation,7.95,0
A56140,753,41100.0,34400,48,2.1,0.372,0,OWN,major_purchase,8.2,0
A56141,753,21600.0,19000,36,0.3,0.553,0,MORTGAGE,debt_consolidation,8.55,0
A56142,690,58800.0,38000,24,,0.389,0,OWN,credit_card,8.08,0
A56143,702,38500.0,4000,60,2.9,0.248,0,RENT,credit_card,9.1,0
A56144,723,90800.0,24100,48,0.7,0.203,0,RENT,major_purchase,8.49,0
A56145,557,59800.0,43500,24,12.3,0.386,0,OWN,debt_consolidation,13.48,1
A56146,712,39900.0,35500,60,1.2,0.553,0,MORTGAGE,debt_consolidation,9.14,0
A56147,665,71300.0,58500,36,19.7,0.303,0,MORTGAGE,medical,10.6,0
A56148,767,67700.0,42200,48,7.4,0.497,1,MORTGAGE,debt_consolidation,7.65,0
A56149,649,69900.0,26300,36,7.1,0.21,1,RENT,home_improvement,8.72,0
A56150,670,36500.0,7500,36,14.8,0.243,0,RENT,credit_card,11.57,0
A56151,651,165500.0,67600,36,5.9,0.413,0,MORTGAGE,credit_card,8.18,0
A56152,683,,28000,36,4.2,0.671,0,RENT,major_purchase,11.31,1
A56153,750,,32800,24,2.2,0.396,0,OWN,debt_consolidation,6.36,0
A56154,748,122600.0,104800,60,10.0,0.521,0,RENT,small_business,6.05,0
A56155,646,172800.0,112100,36,3.6,0.28,0,MORTGAGE,debt_consolidation,10.06,1
A56156,795,61800.0,14300,36,12.4,0.207,0,MORTGAGE,credit_card,7.42,0
A56157,714,95300.0,68800,24,4.1,0.296,0,MORTGAGE,debt_consolidation,7.42,0
A56158,642,56900.0,49000,24,0.7,0.31,0,RENT,credit_card,9.93,0
A56159,717,50800.0,7000,36,2.2,0.335,0,MORTGAGE,debt_consolidation,5.16,0
A56160,694,66100.0,58900,36,4.3,0.95,0,RENT,debt_consolidation,10.08,0
A56161,537,35100.0,17700,24,0.7,0.601,0,OWN,credit_card,12.71,1
A56162,648,80500.0,68900,36,,0.27,1,MORTGAGE,major_purchase,7.1,1
A56163,691,25000.0,7700,60,3.5,0.544,0,MORTGAGE,debt_consolidation,10.01,0
A56164,457,35200.0,4000,24,12.6,0.567,0,RENT,small_business,17.56,1
A56165,807,69200.0,32200,24,1.2,0.357,0,RENT,major_purchase,8.71,0
A56166,657,111100.0,88600,48,1.2,0.64,0,RENT,home_improvement,10.59,0
A56167,759,52500.0,8100,48,0.9,0.605,0,MORTGAGE,medical,7.48,0
A56168,695,25400.0,21700,48,8.0,0.725,0,RENT,small_business,9.77,0
A56169,692,91900.0,67000,36,3.0,0.378,0,RENT,credit_card,8.05,0
A56170,610,23300.0,14900,36,2.2,0.371,0,OWN,credit_card,11.36,0
A56171,723,23000.0,9400,24,2.6,0.431,1,RENT,major_purchase,9.78,0
A56172,665,59000.0,13300,48,6.7,0.204,0,MORTGAGE,debt_consolidation,11.54,0
A56173,674,56500.0,8900,60,6.6,0.2,0,RENT,debt_consolidation,10.18,0
A56174,632,46000.0,39000,36,0.6,0.543,0,RENT,debt_consolidation,12.2,0
A56175,636,44900.0,11400,48,2.1,0.411,0,RENT,credit_card,13.91,1
A56176,774,72200.0,61600,48,1.2,0.613,0,MORTGAGE,home_improvement,4.9,0
A56177,755,69100.0,15600,36,3.6,0.494,0,MORTGAGE,debt_consolidation,8.55,1
A56178,726,45400.0,15600,36,4.4,0.42,0,RENT,debt_consolidation,12.16,1
A56179,679,30000.0,6900,36,0.6,0.189,1,OWN,debt_consolidation,12.13,0
A56180,665,77400.0,27600,60,8.8,0.323,0,MORTGAGE,debt_consolidation,8.42,0
A56181,788,62000.0,17100,36,5.1,0.256,1,RENT,credit_card,8.4,0
A56182,626,25200.0,21100,48,12.8,0.393,0,MORTGAGE,debt_consolidation,8.33,0
A56183,693,168700.0,49800,24,4.7,0.351,0,MORTGAGE,debt_consolidation,9.81,0
A56184,642,47900.0,41800,48,2.0,0.509,0,RENT,credit_card,10.25,0
A56185,700,20400.0,8300,24,2.6,0.41,1,OWN,credit_card,11.96,0
A56186,797,39300.0,9600,60,3.8,0.14,0,RENT,debt_consolidation,5.83,0
A56187,592,32500.0,25000,48,3.1,0.406,0,OWN,credit_card,9.02,0
A56188,743,15000.0,10300,36,15.7,0.488,1,RENT,home_improvement,10.54,0
A56189,736,79300.0,40400,36,0.1,0.542,0,RENT,major_purchase,5.6,0
A56190,625,37800.0,13200,36,4.3,0.409,1,MORTGAGE,credit_card,11.58,1
A56191,735,37000.0,9700,24,5.5,0.435,0,MORTGAGE,debt_consolidation,7.44,0
A56192,717,,54300,48,,0.294,0,RENT,home_improvement,8.67,0
A56193,712,61900.0,11400,48,12.3,0.163,1,OWN,debt_consolidation,8.58,0
A56194,681,50000.0,14500,36,14.7,0.254,0,MORTGAGE,debt_consolidation,9.48,0
A56195,684,97500.0,25300,12,3.4,0.323,2,MORTGAGE,credit_card,8.28,0
A56196,717,75900.0,37600,12,17.0,0.7,0,OWN,debt_consolidation,7.55,0
A56197,627,30800.0,10000,24,1.9,0.515,0,MORTGAGE,debt_consolidation,12.9,0
A56198,743,60900.0,31300,60,2.1,0.247,0,OWN,credit_card,9.52,0
A56199,621,39700.0,32500,36,14.1,0.564,0,RENT,debt_consolidation,9.31,0
A56200,841,57000.0,42500,36,1.8,0.363,1,MORTGAGE,home_improvement,6.91,0
A56201,639,71100.0,49500,60,7.8,0.261,0,MORTGAGE,credit_card,10.62,0
A56202,758,65100.0,46200,24,3.6,0.377,1,RENT,credit_card,5.97,0
A56203,570,67700.0,56800,12,11.9,0.777,0,RENT,major_purchase,11.36,1
A56204,574,27600.0,3200,24,2.3,0.783,0,RENT,home_improvement,15.89,1
A56205,628,46100.0,17700,24,5.5,0.545,0,RENT,small_business,11.23,0
A56206,627,,13800,36,6.0,0.199,0,RENT,debt_consolidation,9.84,0
A56207,772,34800.0,24600,48,1.8,0.692,0,MORTGAGE,debt_consolidation,7.3,0
A56208,697,31000.0,27800,36,6.9,0.458,0,MORTGAGE,debt_consolidation,10.11,1
A56209,511,24200.0,8100,24,1.2,0.22,0,RENT,small_business,12.52,1
A56210,722,35400.0,9400,24,1.4,0.221,0,MORTGAGE,small_business,8.87,0
A56211,749,66700.0,18100,24,3.3,0.479,0,MORTGAGE,major_purchase,8.83,1
A56212,659,50100.0,40000,48,11.6,0.95,0,RENT,home_improvement,10.23,1
A56213,444,40400.0,20000,36,0.5,0.392,1,MORTGAGE,debt_consolidation,13.11,1
A56214,560,33000.0,16300,60,3.4,0.746,0,MORTGAGE,medical,12.83,1
A56215,492,67400.0,22800,36,0.8,0.186,0,OWN,credit_card,14.56,1
A56216,683,36600.0,6600,60,3.2,0.223,2,RENT,major_purchase,9.01,0
A56217,616,35900.0,29600,36,7.1,0.283,1,RENT,credit_card,11.61,0
A56218,614,83300.0,64000,48,10.2,0.59,0,MORTGAGE,home_improvement,12.6,1
A56219,735,61900.0,33800,24,2.9,0.575,1,MORTGAGE,debt_consolidation,7.1,0
A56220,663,58200.0,15200,36,8.3,0.227,0,RENT,debt_consolidation,12.47,0
A56221,685,67900.0,56600,36,15.2,0.565,0,MORTGAGE,debt_consolidation,12.73,1
A56222,609,44400.0,30000,48,4.2,0.672,0,MORTGAGE,home_improvement,13.93,0
A56223,699,109600.0,62100,36,0.2,0.266,0,RENT,credit_card,11.79,0
A56224,663,48700.0,34400,36,6.8,0.753,0,RENT,home_improvement,9.6,0
A56225,644,96200.0,82000,36,1.3,0.415,2,RENT,medical,11.29,0
A56226,630,26700.0,4600,48,1.5,0.342,1,MORTGAGE,debt_consolidation,12.08,0
A56227,619,72500.0,27000,36,,0.502,1,OWN,debt_consolidation,10.56,1
A56228,640,15500.0,8100,24,8.2,0.39,0,MORTGAGE,medical,12.21,0
A56229,563,50100.0,16800,36,5.2,0.534,0,RENT,small_business,11.75,0
A56230,778,28000.0,4900,48,1.9,0.15,0,MORTGAGE,debt_consolidation,6.66,0
A56231,800,35300.0,23100,60,14.3,0.523,3,MORTGAGE,small_business,5.74,0
A56232,738,62600.0,53700,12,0.3,0.489,2,MORTGAGE,debt_consolidation,9.62,1
A56233,548,52800.0,34100,36,5.3,0.582,0,OWN,credit_card,12.86,1
A56234,621,62600.0,27800,60,5.3,0.591,1,RENT,debt_consolidation,12.64,1
A56235,572,57300.0,19100,36,9.7,0.326,0,RENT,debt_consolidation,12.39,0
A56236,761,42000.0,37600,24,0.3,0.582,1,MORTGAGE,small_business,8.62,1
A56237,708,60100.0,44400,48,3.5,0.421,1,RENT,credit_card,9.41,0
A56238,782,73000.0,43000,24,0.3,0.303,0,MORTGAGE,credit_card,8.88,0
A56239,706,,45500,24,4.5,0.409,0,MORTGAGE,home_improvement,9.51,0
A56240,676,31400.0,5500,12,10.9,0.5,0,RENT,small_business,9.62,0
A56241,682,103700.0,52800,12,11.7,0.551,1,RENT,debt_consolidation,8.94,0
A56242,698,44100.0,19900,24,12.2,0.44,0,MORTGAGE,home_improvement,8.41,0
A56243,632,59200.0,17900,12,7.9,0.472,0,MORTGAGE,home_improvement,7.37,1
A56244,790,52200.0,35100,48,3.4,0.401,0,RENT,small_business,9.13,0
A56245,599,103400.0,71500,48,5.3,0.7,0,MORTGAGE,credit_card,12.84,1
A56246,796,45400.0,28000,12,3.3,0.544,0,RENT,major_purchase,6.72,0
A56247,742,50800.0,42900,48,1.7,0.704,1,OWN,home_improvement,8.05,0
A56248,729,65100.0,50900,48,2.9,0.412,1,MORTGAGE,home_improvement,5.91,0
A56249,698,49000.0,11900,60,2.1,0.36,0,OWN,home_improvement,9.29,0
A56250,692,47900.0,28400,60,0.9,0.362,0,RENT,credit_card,9.41,0
A56251,682,48700.0,21300,48,1.0,0.182,0,MORTGAGE,debt_consolidation,8.82,0
A56252,679,60400.0,12200,48,10.8,0.607,2,MORTGAGE,debt_consolidation,12.1,0
A56253,624,161700.0,140300,36,1.1,0.562,0,RENT,major_purchase,12.11,0
A56254,693,70200.0,58900,36,3.4,0.612,1,MORTGAGE,medical,10.06,1
A56255,758,41800.0,17700,24,5.3,0.21,0,RENT,home_improvement,7.69,0
