OrderID,Date,Region,SalesRep,Product,Qty,Price,Total
22980,2023-07-06,East,Sarah,Gadget B,2,45.0,90.0
22981,2023-11-20,East,John,Keyboard Light,1,12.0,12.0
22982,2023-05-02,West,David,Desk Organizer,1,30.0,30.0
22983,2023-07-07,West,Michael,Widget A,2,25.0,50.0
22984,2023-06-11,East,Susan,Keyboard Light,1,12.0,12.0
22985,2023-04-30,East,John,Wireless Mouse,2,15.0,30.0
22986,2023-06-18,West,David,Desk Organizer,1,30.0,30.0
22987,2023-12-09,West,Michael,Gadget B,1,45.0,45.0
22988,2023-02-14,West,David,Widget A,2,25.0,50.0
22989,2023-06-03,South,Patricia,Desk Organizer,1,30.0,30.0
22990,2023-11-20,West,David,Widget A,3,25.0,75.0
22991,2023-10-30,North,Emma,Desk Organizer,2,30.0,60.0
22992,2023-09-26,South,James,Keyboard Light,1,12.0,12.0
22993,2023-08-08,East,Susan,Gadget B,1,45.0,45.0
22994,2023-12-09,West,David,Keyboard Light,2,12.0,24.0
22995,2023-10-08,South,James,Wireless Mouse,1,15.0,15.0
22996,2023-11-10,South,James,Keyboard Light,1,12.0,12.0
22997,2023-12-28,East,Sarah,Widget A,1,25.0,25.0
22998,2023-03-08,East,Sarah,Widget A,2,25.0,50.0
22999,2023-06-30,West,Michael,Wireless Mouse,2,15.0,30.0
